DateTime,Total Volume,Price
2009-01-22T00:00:00.000Z,5050,
2009-01-23T00:00:00.000Z,4650,
2009-01-24T00:00:00.000Z,10550,
2009-01-25T00:00:00.000Z,9600,
2009-01-26T00:00:00.000Z,5800,
2009-01-27T00:00:00.000Z,5000,
2009-01-28T00:00:00.000Z,5600,
2009-01-29T00:00:00.000Z,6650,
2009-01-30T00:00:00.000Z,5850,
2009-01-31T00:00:00.000Z,7900,
2009-02-01T00:00:00.000Z,5750,
2009-02-02T00:00:00.000Z,6450,
2009-02-03T00:00:00.000Z,7686.52,
2009-02-04T00:00:00.000Z,5950,
2009-02-05T00:00:00.000Z,6300,
2009-02-06T00:00:00.000Z,6100,
2009-02-07T00:00:00.000Z,7648,
2009-02-08T00:00:00.000Z,7600,
2009-02-09T00:00:00.000Z,8900,
2009-02-10T00:00:00.000Z,6000,
2009-02-11T00:00:00.000Z,7200.04,
2009-02-12T00:00:00.000Z,5950,
2009-02-13T00:00:00.000Z,6200,
2009-02-14T00:00:00.000Z,6800,
2009-02-15T00:00:00.000Z,7300,
2009-02-16T00:00:00.000Z,7600,
2009-02-17T00:00:00.000Z,5850,
2009-02-18T00:00:00.000Z,5900,
2009-02-19T00:00:00.000Z,7000,
2009-02-20T00:00:00.000Z,6100,
2009-02-21T00:00:00.000Z,5700,
2009-02-22T00:00:00.000Z,7100,
2009-02-23T00:00:00.000Z,5400,
2009-02-24T00:00:00.000Z,5300,
2009-02-25T00:00:00.000Z,5250,
2009-02-26T00:00:00.000Z,5350,
2009-02-27T00:00:00.000Z,7550,
2009-02-28T00:00:00.000Z,5300,
2009-03-01T00:00:00.000Z,5250,
2009-03-02T00:00:00.000Z,5400,
2009-03-03T00:00:00.000Z,5650,
2009-03-04T00:00:00.000Z,6450,
2009-03-05T00:00:00.000Z,6000,
2009-03-06T00:00:00.000Z,5850,
2009-03-07T00:00:00.000Z,5450,
2009-03-08T00:00:00.000Z,7300,
2009-03-09T00:00:00.000Z,5400,
2009-03-10T00:00:00.000Z,5350,
2009-03-11T00:00:00.000Z,5700,
2009-03-12T00:00:00.000Z,6050,
2009-03-13T00:00:00.000Z,6400,
2009-03-14T00:00:00.000Z,5500,
2009-03-15T00:00:00.000Z,6150,
2009-03-16T00:00:00.000Z,8450,
2009-03-17T00:00:00.000Z,5700,
2009-03-18T00:00:00.000Z,6400,
2009-03-19T00:00:00.000Z,6100,
2009-03-20T00:00:00.000Z,6500,
2009-03-21T00:00:00.000Z,2500,
2009-03-22T00:00:00.000Z,6500,
2009-03-23T00:00:00.000Z,6500,
2009-03-24T00:00:00.000Z,5250,
2009-03-25T00:00:00.000Z,5850,
2009-03-26T00:00:00.000Z,7250,
2009-03-27T00:00:00.000Z,5300,
2009-03-28T00:00:00.000Z,6950,
2009-03-29T00:00:00.000Z,5800,
2009-03-30T00:00:00.000Z,6000,
2009-03-31T00:00:00.000Z,7100,
2009-04-01T00:00:00.000Z,5700,
2009-04-02T00:00:00.000Z,5750,
2009-04-03T00:00:00.000Z,5800,
2009-04-04T00:00:00.000Z,5650,
2009-04-05T00:00:00.000Z,7350,
2009-04-06T00:00:00.000Z,5450,
2009-04-07T00:00:00.000Z,5000,
2009-04-08T00:00:00.000Z,5250,
2009-04-09T00:00:00.000Z,4950,
2009-04-10T00:00:00.000Z,5400,
2009-04-11T00:00:00.000Z,6350,
2009-04-12T00:00:00.000Z,6850,
2009-04-13T00:00:00.000Z,5800,
2009-04-14T00:00:00.000Z,6200,
2009-04-15T00:00:00.000Z,5650,
2009-04-16T00:00:00.000Z,6150,
2009-04-17T00:00:00.000Z,5600,
2009-04-18T00:00:00.000Z,6482.51,
2009-04-19T00:00:00.000Z,6350,
2009-04-20T00:00:00.000Z,11700,
2009-04-21T00:00:00.000Z,6200,
2009-04-22T00:00:00.000Z,6050,
2009-04-23T00:00:00.000Z,3750,
2009-04-24T00:00:00.000Z,5750,
2009-04-25T00:00:00.000Z,5900,
2009-04-26T00:00:00.000Z,6350,
2009-04-27T00:00:00.000Z,5200,
2009-04-28T00:00:00.000Z,5850,
2009-04-29T00:00:00.000Z,7400,
2009-04-30T00:00:00.000Z,6550,
2009-05-01T00:00:00.000Z,6050,
2009-05-02T00:00:00.000Z,7049.94,
2009-05-03T00:00:00.000Z,5410,
2009-05-04T00:00:00.000Z,7900,
2009-05-05T00:00:00.000Z,7250,
2009-05-06T00:00:00.000Z,6750,
2009-05-07T00:00:00.000Z,6100,
2009-05-08T00:00:00.000Z,5350,
2009-05-09T00:00:00.000Z,3900,
2009-05-10T00:00:00.000Z,4250,
2009-05-11T00:00:00.000Z,6100,
2009-05-12T00:00:00.000Z,6500,
2009-05-13T00:00:00.000Z,5700.01,
2009-05-14T00:00:00.000Z,7149.99,
2009-05-15T00:00:00.000Z,7300,
2009-05-16T00:00:00.000Z,5950,
2009-05-17T00:00:00.000Z,6350,
2009-05-18T00:00:00.000Z,5900,
2009-05-19T00:00:00.000Z,4300,
2009-05-20T00:00:00.000Z,6000,
2009-05-21T00:00:00.000Z,4100,
2009-05-22T00:00:00.000Z,3050,
2009-05-23T00:00:00.000Z,1600,
2009-05-24T00:00:00.000Z,5000,
2009-05-25T00:00:00.000Z,5450,
2009-05-26T00:00:00.000Z,6250,
2009-05-27T00:00:00.000Z,5950,
2009-05-28T00:00:00.000Z,4750,
2009-05-29T00:00:00.000Z,8300,
2009-05-30T00:00:00.000Z,5450,
2009-05-31T00:00:00.000Z,4800,
2009-06-01T00:00:00.000Z,3600,
2009-06-02T00:00:00.000Z,5550,
2009-06-03T00:00:00.000Z,3550,
2009-06-04T00:00:00.000Z,3300,
2009-06-05T00:00:00.000Z,1500,
2009-06-06T00:00:00.000Z,1400,
2009-06-07T00:00:00.000Z,800,
2009-06-08T00:00:00.000Z,4100,
2009-06-09T00:00:00.000Z,4550,
2009-06-10T00:00:00.000Z,4100,
2009-06-11T00:00:00.000Z,4450,
2009-06-12T00:00:00.000Z,4300,
2009-06-13T00:00:00.000Z,3900,
2009-06-14T00:00:00.000Z,3600,
2009-06-15T00:00:00.000Z,4200,
2009-06-16T00:00:00.000Z,3550,
2009-06-17T00:00:00.000Z,3950,
2009-06-18T00:00:00.000Z,4000,
2009-06-19T00:00:00.000Z,4350,
2009-06-20T00:00:00.000Z,3900,
2009-06-21T00:00:00.000Z,4050,
2009-06-22T00:00:00.000Z,6800,
2009-06-23T00:00:00.000Z,3800,
2009-06-24T00:00:00.000Z,4898.98,
2009-06-25T00:00:00.000Z,4400,
2009-06-26T00:00:00.000Z,4500,
2009-06-27T00:00:00.000Z,4200,
2009-06-28T00:00:00.000Z,2350,
2009-06-29T00:00:00.000Z,4200,
2009-06-30T00:00:00.000Z,4345,
2009-07-01T00:00:00.000Z,3800,
2009-07-02T00:00:00.000Z,4200,
2009-07-03T00:00:00.000Z,4100,
2009-07-04T00:00:00.000Z,4450,
2009-07-05T00:00:00.000Z,3950,
2009-07-06T00:00:00.000Z,4200,
2009-07-07T00:00:00.000Z,3450,
2009-07-08T00:00:00.000Z,3700,
2009-07-09T00:00:00.000Z,4300,
2009-07-10T00:00:00.000Z,4050,
2009-07-11T00:00:00.000Z,4150,
2009-07-12T00:00:00.000Z,3850,
2009-07-13T00:00:00.000Z,3900,
2009-07-14T00:00:00.000Z,3450,
2009-07-15T00:00:00.000Z,2250,
2009-07-16T00:00:00.000Z,3550,
2009-07-17T00:00:00.000Z,2350,
2009-07-18T00:00:00.000Z,200,
2009-07-19T00:00:00.000Z,3500,
2009-07-20T00:00:00.000Z,9549.67,
2009-07-21T00:00:00.000Z,4100,
2009-07-22T00:00:00.000Z,3000,
2009-07-23T00:00:00.000Z,3800,
2009-07-24T00:00:00.000Z,3650,
2009-07-25T00:00:00.000Z,1600,
2009-07-26T00:00:00.000Z,1050,
2009-07-27T00:00:00.000Z,3700,
2009-07-28T00:00:00.000Z,2050,
2009-07-29T00:00:00.000Z,1050,
2009-07-30T00:00:00.000Z,800,
2009-07-31T00:00:00.000Z,850,
2009-08-01T00:00:00.000Z,1400,
2009-08-02T00:00:00.000Z,1150,
2009-08-03T00:00:00.000Z,600,
2009-08-04T00:00:00.000Z,4050,
2009-08-05T00:00:00.000Z,4350,
2009-08-06T00:00:00.000Z,4500,
2009-08-07T00:00:00.000Z,9549.53,
2009-08-08T00:00:00.000Z,4000,
2009-08-09T00:00:00.000Z,5050,
2009-08-10T00:00:00.000Z,3750,
2009-08-11T00:00:00.000Z,3500,
2009-08-12T00:00:00.000Z,3150,
2009-08-13T00:00:00.000Z,4250,
2009-08-14T00:00:00.000Z,3150,
2009-08-15T00:00:00.000Z,1300,
2009-08-16T00:00:00.000Z,950,
2009-08-17T00:00:00.000Z,850,
2009-08-18T00:00:00.000Z,500,
2009-08-19T00:00:00.000Z,900,
2009-08-20T00:00:00.000Z,1100,
2009-08-21T00:00:00.000Z,700,
2009-08-22T00:00:00.000Z,350,
2009-08-23T00:00:00.000Z,750,
2009-08-24T00:00:00.000Z,750,
2009-08-25T00:00:00.000Z,2500,
2009-08-26T00:00:00.000Z,4748.06,
2009-08-27T00:00:00.000Z,1450,
2009-08-28T00:00:00.000Z,3750,
2009-08-29T00:00:00.000Z,3900,
2009-08-30T00:00:00.000Z,4900,
2009-08-31T00:00:00.000Z,4600,
2009-09-01T00:00:00.000Z,3900,
2009-09-02T00:00:00.000Z,3300,
2009-09-03T00:00:00.000Z,3750,
2009-09-04T00:00:00.000Z,3200,
2009-09-05T00:00:00.000Z,3800,
2009-09-06T00:00:00.000Z,3400,
2009-09-07T00:00:00.000Z,4550,
2009-09-08T00:00:00.000Z,3450,
2009-09-09T00:00:00.000Z,2700,
2009-09-10T00:00:00.000Z,3350,
2009-09-11T00:00:00.000Z,3350,
2009-09-12T00:00:00.000Z,3450,
2009-09-13T00:00:00.000Z,3750,
2009-09-14T00:00:00.000Z,3700,
2009-09-15T00:00:00.000Z,2200,
2009-09-16T00:00:00.000Z,3601,
2009-09-17T00:00:00.000Z,9250,
2009-09-18T00:00:00.000Z,3900,
2009-09-19T00:00:00.000Z,3700,
2009-09-20T00:00:00.000Z,3900,
2009-09-21T00:00:00.000Z,3850,
2009-09-22T00:00:00.000Z,3250,
2009-09-23T00:00:00.000Z,1800,
2009-09-24T00:00:00.000Z,4850,
2009-09-25T00:00:00.000Z,5850,
2009-09-26T00:00:00.000Z,5000,
2009-09-27T00:00:00.000Z,5150,
2009-09-28T00:00:00.000Z,4250,
2009-09-29T00:00:00.000Z,6550,
2009-09-30T00:00:00.000Z,4250,
2009-10-01T00:00:00.000Z,4100,
2009-10-02T00:00:00.000Z,4100,
2009-10-03T00:00:00.000Z,2900,
2009-10-04T00:00:00.000Z,2650,
2009-10-05T00:00:00.000Z,2750,
2009-10-06T00:00:00.000Z,3050,
2009-10-07T00:00:00.000Z,3000,
2009-10-08T00:00:00.000Z,3500,
2009-10-09T00:00:00.000Z,3950,
2009-10-10T00:00:00.000Z,3850,
2009-10-11T00:00:00.000Z,3700,
2009-10-12T00:00:00.000Z,7950,
2009-10-13T00:00:00.000Z,2850,
2009-10-14T00:00:00.000Z,3450,
2009-10-15T00:00:00.000Z,3550,
2009-10-16T00:00:00.000Z,12700,
2009-10-17T00:00:00.000Z,2850,
2009-10-18T00:00:00.000Z,4050,
2009-10-19T00:00:00.000Z,5600,
2009-10-20T00:00:00.000Z,9799.88,
2009-10-21T00:00:00.000Z,4899.76,
2009-10-22T00:00:00.000Z,16450,
2009-10-23T00:00:00.000Z,4450,
2009-10-24T00:00:00.000Z,15350,
2009-10-25T00:00:00.000Z,3800,
2009-10-26T00:00:00.000Z,3550,
2009-10-27T00:00:00.000Z,16200,
2009-10-28T00:00:00.000Z,3300,
2009-10-29T00:00:00.000Z,4350,
2009-10-30T00:00:00.000Z,3000,
2009-10-31T00:00:00.000Z,2300,
2009-11-01T00:00:00.000Z,1250,
2009-11-02T00:00:00.000Z,1650,
2009-11-03T00:00:00.000Z,3100,
2009-11-04T00:00:00.000Z,18650,
2009-11-05T00:00:00.000Z,2850,
2009-11-06T00:00:00.000Z,3100,
2009-11-07T00:00:00.000Z,3450,
2009-11-08T00:00:00.000Z,3650,
2009-11-09T00:00:00.000Z,3200,
2009-11-10T00:00:00.000Z,3900,
2009-11-11T00:00:00.000Z,93200,
2009-11-12T00:00:00.000Z,3300,
2009-11-13T00:00:00.000Z,4600,
2009-11-14T00:00:00.000Z,3950,
2009-11-15T00:00:00.000Z,4800,
2009-11-16T00:00:00.000Z,4850,
2009-11-17T00:00:00.000Z,4600,
2009-11-18T00:00:00.000Z,3950,
2009-11-19T00:00:00.000Z,47850,
2009-11-20T00:00:00.000Z,4300,
2009-11-21T00:00:00.000Z,3650,
2009-11-22T00:00:00.000Z,5300,
2009-11-23T00:00:00.000Z,4800,
2009-11-24T00:00:00.000Z,4650,
2009-11-25T00:00:00.000Z,4500,
2009-11-26T00:00:00.000Z,4200,
2009-11-27T00:00:00.000Z,3700,
2009-11-28T00:00:00.000Z,3550,
2009-11-29T00:00:00.000Z,3000,
2009-11-30T00:00:00.000Z,3750,
2009-12-01T00:00:00.000Z,13700,
2009-12-02T00:00:00.000Z,4700,
2009-12-03T00:00:00.000Z,4400,
2009-12-04T00:00:00.000Z,1800,
2009-12-05T00:00:00.000Z,4100,
2009-12-06T00:00:00.000Z,5290,
2009-12-07T00:00:00.000Z,5600,
2009-12-08T00:00:00.000Z,6750,
2009-12-09T00:00:00.000Z,7155,
2009-12-10T00:00:00.000Z,5200,
2009-12-11T00:00:00.000Z,5600,
2009-12-12T00:00:00.000Z,10700,
2009-12-13T00:00:00.000Z,5700,
2009-12-14T00:00:00.000Z,37645.7,
2009-12-15T00:00:00.000Z,10959,
2009-12-16T00:00:00.000Z,7650,
2009-12-17T00:00:00.000Z,8749.5,
2009-12-18T00:00:00.000Z,11250,
2009-12-19T00:00:00.000Z,9950,
2009-12-20T00:00:00.000Z,8750,
2009-12-21T00:00:00.000Z,8800,
2009-12-22T00:00:00.000Z,8100,
2009-12-23T00:00:00.000Z,7700,
2009-12-24T00:00:00.000Z,7700,
2009-12-25T00:00:00.000Z,7500,
2009-12-26T00:00:00.000Z,8700,
2009-12-27T00:00:00.000Z,8600,
2009-12-28T00:00:00.000Z,6850,
2009-12-29T00:00:00.000Z,8550,
2009-12-30T00:00:00.000Z,7050,
2009-12-31T00:00:00.000Z,6900,
2010-01-01T00:00:00.000Z,6700,
2010-01-02T00:00:00.000Z,6300,
2010-01-03T00:00:00.000Z,9300,
2010-01-04T00:00:00.000Z,29854.35,
2010-01-05T00:00:00.000Z,9900,
2010-01-06T00:00:00.000Z,8150,
2010-01-07T00:00:00.000Z,7700,
2010-01-08T00:00:00.000Z,7650,
2010-01-09T00:00:00.000Z,7550,
2010-01-10T00:00:00.000Z,9500,
2010-01-11T00:00:00.000Z,7950,
2010-01-12T00:00:00.000Z,18749.88,
2010-01-13T00:00:00.000Z,8258,
2010-01-14T00:00:00.000Z,7555,
2010-01-15T00:00:00.000Z,7250.74,
2010-01-16T00:00:00.000Z,6501,
2010-01-17T00:00:00.000Z,6550,
2010-01-18T00:00:00.000Z,6300,
2010-01-19T00:00:00.000Z,6200,
2010-01-20T00:00:00.000Z,7900,
2010-01-21T00:00:00.000Z,9438.29,
2010-01-22T00:00:00.000Z,6900,
2010-01-23T00:00:00.000Z,8051,
2010-01-24T00:00:00.000Z,7750,
2010-01-25T00:00:00.000Z,13850,
2010-01-26T00:00:00.000Z,10623,
2010-01-27T00:00:00.000Z,9200,
2010-01-28T00:00:00.000Z,9900,
2010-01-29T00:00:00.000Z,10800,
2010-01-30T00:00:00.000Z,12200,
2010-01-31T00:00:00.000Z,9350,
2010-02-01T00:00:00.000Z,11800,
2010-02-02T00:00:00.000Z,8300,
2010-02-03T00:00:00.000Z,13800,
2010-02-04T00:00:00.000Z,13499.99,
2010-02-05T00:00:00.000Z,23399,
2010-02-06T00:00:00.000Z,11700,
2010-02-07T00:00:00.000Z,11349,
2010-02-08T00:00:00.000Z,16703,
2010-02-09T00:00:00.000Z,31250,
2010-02-10T00:00:00.000Z,38700,
2010-02-11T00:00:00.000Z,12150,
2010-02-12T00:00:00.000Z,16800,
2010-02-13T00:00:00.000Z,17799,
2010-02-14T00:00:00.000Z,30024.51,
2010-02-15T00:00:00.000Z,13349.98,
2010-02-16T00:00:00.000Z,10513.37,
2010-02-17T00:00:00.000Z,70672.5,
2010-02-18T00:00:00.000Z,13299,
2010-02-19T00:00:00.000Z,9700.01,
2010-02-20T00:00:00.000Z,11050,
2010-02-21T00:00:00.000Z,17416.83,
2010-02-22T00:00:00.000Z,27300,
2010-02-23T00:00:00.000Z,12550,
2010-02-24T00:00:00.000Z,13850,
2010-02-25T00:00:00.000Z,18300,
2010-02-26T00:00:00.000Z,19549,
2010-02-27T00:00:00.000Z,9051,
2010-02-28T00:00:00.000Z,13099,
2010-03-01T00:00:00.000Z,11350,
2010-03-02T00:00:00.000Z,11400,
2010-03-03T00:00:00.000Z,17800,
2010-03-04T00:00:00.000Z,28600,
2010-03-05T00:00:00.000Z,8700,
2010-03-06T00:00:00.000Z,32597.39,
2010-03-07T00:00:00.000Z,16450,
2010-03-08T00:00:00.000Z,15295.18,
2010-03-09T00:00:00.000Z,11350,
2010-03-10T00:00:00.000Z,10699.99,
2010-03-11T00:00:00.000Z,9850,
2010-03-12T00:00:00.000Z,6400,
2010-03-13T00:00:00.000Z,9450,
2010-03-14T00:00:00.000Z,7800,
2010-03-15T00:00:00.000Z,6902,
2010-03-16T00:00:00.000Z,7501,
2010-03-17T00:00:00.000Z,8050,
2010-03-18T00:00:00.000Z,10950,
2010-03-19T00:00:00.000Z,13996,
2010-03-20T00:00:00.000Z,14550,
2010-03-21T00:00:00.000Z,9602,
2010-03-22T00:00:00.000Z,11400,
2010-03-23T00:00:00.000Z,14336.93,
2010-03-24T00:00:00.000Z,10350,
2010-03-25T00:00:00.000Z,33451,
2010-03-26T00:00:00.000Z,13850,
2010-03-27T00:00:00.000Z,11500,
2010-03-28T00:00:00.000Z,11450,
2010-03-29T00:00:00.000Z,13200,
2010-03-30T00:00:00.000Z,11300,
2010-03-31T00:00:00.000Z,11924.2,
2010-04-01T00:00:00.000Z,9800,
2010-04-02T00:00:00.000Z,8800,
2010-04-03T00:00:00.000Z,9773.48,
2010-04-04T00:00:00.000Z,12000,
2010-04-05T00:00:00.000Z,18287.19,
2010-04-06T00:00:00.000Z,13091,
2010-04-07T00:00:00.000Z,15153.14,
2010-04-08T00:00:00.000Z,12238.74,
2010-04-09T00:00:00.000Z,39007.96,
2010-04-10T00:00:00.000Z,27909.05,
2010-04-11T00:00:00.000Z,27333.16,
2010-04-12T00:00:00.000Z,38235.76,
2010-04-13T00:00:00.000Z,11810,
2010-04-14T00:00:00.000Z,15448.89,
2010-04-15T00:00:00.000Z,124125.3,
2010-04-16T00:00:00.000Z,23012.68,
2010-04-17T00:00:00.000Z,15292.88,
2010-04-18T00:00:00.000Z,49371.01,
2010-04-19T00:00:00.000Z,36021.87,
2010-04-20T00:00:00.000Z,24785,
2010-04-21T00:00:00.000Z,18978.81,
2010-04-22T00:00:00.000Z,29492.85,
2010-04-23T00:00:00.000Z,11454.03,
2010-04-24T00:00:00.000Z,20533.06,
2010-04-25T00:00:00.000Z,23845.8,
2010-04-26T00:00:00.000Z,20345.49,
2010-04-27T00:00:00.000Z,17433.94,
2010-04-28T00:00:00.000Z,17422.54,
2010-04-29T00:00:00.000Z,12925.36,
2010-04-30T00:00:00.000Z,68620.32,
2010-05-01T00:00:00.000Z,14348.6,
2010-05-02T00:00:00.000Z,10049,
2010-05-03T00:00:00.000Z,16001,
2010-05-04T00:00:00.000Z,25650.12,
2010-05-05T00:00:00.000Z,25859.66,
2010-05-06T00:00:00.000Z,23351.01,
2010-05-07T00:00:00.000Z,40444,
2010-05-08T00:00:00.000Z,25180.26,
2010-05-09T00:00:00.000Z,17028.4,
2010-05-10T00:00:00.000Z,15263.78,
2010-05-11T00:00:00.000Z,7600.15,
2010-05-12T00:00:00.000Z,28020.11,
2010-05-13T00:00:00.000Z,17307.78,
2010-05-14T00:00:00.000Z,21860.94,
2010-05-15T00:00:00.000Z,7776.64,
2010-05-16T00:00:00.000Z,8088.64,
2010-05-17T00:00:00.000Z,17876.48,
2010-05-18T00:00:00.000Z,17820.9,
2010-05-19T00:00:00.000Z,23504.61,
2010-05-20T00:00:00.000Z,13984.97,
2010-05-21T00:00:00.000Z,48625.96,
2010-05-22T00:00:00.000Z,54427.53,
2010-05-23T00:00:00.000Z,32588.36,
2010-05-24T00:00:00.000Z,15656,
2010-05-25T00:00:00.000Z,18050,
2010-05-26T00:00:00.000Z,27990.97,
2010-05-27T00:00:00.000Z,24211.51,
2010-05-28T00:00:00.000Z,40557.11,
2010-05-29T00:00:00.000Z,53451,
2010-05-30T00:00:00.000Z,12912.3,
2010-05-31T00:00:00.000Z,13961,
2010-06-01T00:00:00.000Z,13893.98,
2010-06-02T00:00:00.000Z,14957.28,
2010-06-03T00:00:00.000Z,17274.1,
2010-06-04T00:00:00.000Z,38677.35,
2010-06-05T00:00:00.000Z,13550,
2010-06-06T00:00:00.000Z,16003.31,
2010-06-07T00:00:00.000Z,35049.8,
2010-06-08T00:00:00.000Z,17401,
2010-06-09T00:00:00.000Z,80691.57,
2010-06-10T00:00:00.000Z,39665.63,
2010-06-11T00:00:00.000Z,18728.78,
2010-06-12T00:00:00.000Z,20881.1,
2010-06-13T00:00:00.000Z,22832,
2010-06-14T00:00:00.000Z,51341.02,
2010-06-15T00:00:00.000Z,45023,
2010-06-16T00:00:00.000Z,35799.08,
2010-06-17T00:00:00.000Z,29088.45,
2010-06-18T00:00:00.000Z,19086.68,
2010-06-19T00:00:00.000Z,65872.79,
2010-06-20T00:00:00.000Z,36318.01,
2010-06-21T00:00:00.000Z,45708.09,
2010-06-22T00:00:00.000Z,38998.64,
2010-06-23T00:00:00.000Z,48890,
2010-06-24T00:00:00.000Z,40846.37,
2010-06-25T00:00:00.000Z,26818,
2010-06-26T00:00:00.000Z,66719.74,
2010-06-27T00:00:00.000Z,21468,
2010-06-28T00:00:00.000Z,52785.05,
2010-06-29T00:00:00.000Z,49257.59,
2010-06-30T00:00:00.000Z,64280.95,
2010-07-01T00:00:00.000Z,37435.89,
2010-07-02T00:00:00.000Z,114554.73,
2010-07-03T00:00:00.000Z,47050,
2010-07-04T00:00:00.000Z,26909.5,
2010-07-05T00:00:00.000Z,62047.01,
2010-07-06T00:00:00.000Z,27785.5,
2010-07-07T00:00:00.000Z,56930.31,
2010-07-08T00:00:00.000Z,24422.94,
2010-07-09T00:00:00.000Z,21572,
2010-07-10T00:00:00.000Z,30402.74,
2010-07-11T00:00:00.000Z,56181.99,
2010-07-12T00:00:00.000Z,2633819.97,
2010-07-13T00:00:00.000Z,336968.32,
2010-07-14T00:00:00.000Z,350355.85,
2010-07-15T00:00:00.000Z,117048.92,
2010-07-16T00:00:00.000Z,86144.04,
2010-07-17T00:00:00.000Z,32747.88,0.04951
2010-07-18T00:00:00.000Z,44670.09,0.07263
2010-07-19T00:00:00.000Z,55849.75,0.08515
2010-07-20T00:00:00.000Z,38952.34,0.078035
2010-07-21T00:00:00.000Z,38004.54,0.072775
2010-07-22T00:00:00.000Z,48431.62,0.06615499999999999
2010-07-23T00:00:00.000Z,30314.79,0.059085
2010-07-24T00:00:00.000Z,53191.96,0.05605
2010-07-25T00:00:00.000Z,58615.43,0.054955000000000004
2010-07-26T00:00:00.000Z,99101.87,0.053000000000000005
2010-07-27T00:00:00.000Z,40199.2,0.056749999999999995
2010-07-28T00:00:00.000Z,75510.53,0.057999999999999996
2010-07-29T00:00:00.000Z,28061.23,0.0635
2010-07-30T00:00:00.000Z,29261.82,0.064
2010-07-31T00:00:00.000Z,25583.49,0.062445
2010-08-01T00:00:00.000Z,282050.22,0.0625
2010-08-02T00:00:00.000Z,75663.37,0.061649999999999996
2010-08-03T00:00:00.000Z,51833.6,0.062
2010-08-04T00:00:00.000Z,45786.45,0.059655
2010-08-05T00:00:00.000Z,51702.01,0.0595
2010-08-06T00:00:00.000Z,25932.01,0.061549999999999994
2010-08-07T00:00:00.000Z,33022.92,0.0606
2010-08-08T00:00:00.000Z,20285.05,0.06
2010-08-09T00:00:00.000Z,86863.22,0.0664
2010-08-10T00:00:00.000Z,43421.85,0.068705
2010-08-11T00:00:00.000Z,66537.41,0.067705
2010-08-12T00:00:00.000Z,26552.83,0.065705
2010-08-13T00:00:00.000Z,45812.59,0.06625
2010-08-14T00:00:00.000Z,30251.74,0.067
2010-08-15T00:00:00.000Z,27266.58,0.066
2010-08-16T00:00:00.000Z,76524.88,0.06495000000000001
2010-08-17T00:00:00.000Z,56445.99,0.069665
2010-08-18T00:00:00.000Z,44038.5,0.07015
2010-08-19T00:00:00.000Z,27152.1,0.0673
2010-08-20T00:00:00.000Z,39228.41,0.06584999999999999
2010-08-21T00:00:00.000Z,47328.31,0.06565
2010-08-22T00:00:00.000Z,31018.19,0.0638
2010-08-23T00:00:00.000Z,28426.11,0.064945
2010-08-24T00:00:00.000Z,31843.91,0.065705
2010-08-25T00:00:00.000Z,26711.1,0.0653
2010-08-26T00:00:00.000Z,24747.79,0.0649
2010-08-27T00:00:00.000Z,37247.3,0.064
2010-08-28T00:00:00.000Z,25129.5199915,0.06455
2010-08-29T00:00:00.000Z,16704.59,0.0644
2010-08-30T00:00:00.000Z,21288.9100009,0.050555
2010-08-31T00:00:00.000Z,49352.9799965,0.06245
2010-09-01T00:00:00.000Z,36607.5899974,0.061255000000000004
2010-09-02T00:00:00.000Z,42536.7000001,0.06175
2010-09-03T00:00:00.000Z,38056.34,0.061925
2010-09-04T00:00:00.000Z,39076.36,0.06179
2010-09-05T00:00:00.000Z,145459.71,0.06225
2010-09-06T00:00:00.000Z,83502.1399984,0.062150000000000004
2010-09-07T00:00:00.000Z,26241.26,0.061155
2010-09-08T00:00:00.000Z,25897.8099966,0.061495
2010-09-09T00:00:00.000Z,40917.7499982,0.061744999999999994
2010-09-10T00:00:00.000Z,23023.329998,0.060969999999999996
2010-09-11T00:00:00.000Z,18218.41,0.06345
2010-09-12T00:00:00.000Z,27417.3800003,0.0618
2010-09-13T00:00:00.000Z,125727.9300001,0.06235
2010-09-14T00:00:00.000Z,40444.07440528,0.118
2010-09-15T00:00:00.000Z,48363.55039648,0.061450000000000005
2010-09-16T00:00:00.000Z,45533.51,0.06185
2010-09-17T00:00:00.000Z,85698.13,0.05995
2010-09-18T00:00:00.000Z,55472.58,0.059305
2010-09-19T00:00:00.000Z,61581.25960352,0.06135
2010-09-20T00:00:00.000Z,51703.1,0.0627
2010-09-21T00:00:00.000Z,36311.6600001,0.0628
2010-09-22T00:00:00.000Z,53385.49,0.061935
2010-09-23T00:00:00.000Z,138297.79,0.06225
2010-09-24T00:00:00.000Z,30743.86,0.062244999999999995
2010-09-25T00:00:00.000Z,40298.1,0.062049999999999994
2010-09-26T00:00:00.000Z,32734.51,0.06207
2010-09-27T00:00:00.000Z,44823.01,0.06209
2010-09-28T00:00:00.000Z,92276.6550332,0.062204999999999996
2010-09-29T00:00:00.000Z,102221.76,0.06175
2010-09-30T00:00:00.000Z,48915.03,0.061725
2010-10-01T00:00:00.000Z,65983.38812108,0.061945
2010-10-02T00:00:00.000Z,368886.84776813,0.061579999999999996
2010-10-03T00:00:00.000Z,81855.03776625,0.061200000000000004
2010-10-04T00:00:00.000Z,563662.89000099,0.061405
2010-10-05T00:00:00.000Z,200021.7800002,0.061954999999999996
2010-10-06T00:00:00.000Z,130051.46000109,0.06235
2010-10-07T00:00:00.000Z,135369.09,0.0649
2010-10-08T00:00:00.000Z,160854.63,0.048999999999999995
